 "title" , "beschrijving" ,
 "Suitepenning Sint-Pietersbasiliek te Rome,(1857)" , "De voorzijde toont een vooraanzicht van Sint-Pietersbasiliek met rondom bovenaan, BASILICA DI S. PIETRO A ROMA en onderaan links op de afsnede, J. WIENER F. ; rondom is een geprofileerde rand.
Op de keerzijde staat een binnenzicht van de basiliek met onderaan op de afsnede, DA GUILIO II INCOMINCIATA / NEL MDVI. / DA PAOLO V COMPIUTA / NEL MDCXII. en links langs de rand, J. WIENER F.  ; rondom is een geprofileerde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning Sint-Ouen te Rouen, 1859" , "Op de voorzijde een zicht op de voorgevel en de rechterzijgevel van de kerk met langs de rand, links, ST OUEN en rechts, À ROUEN ; onderaan op de afsnede, GRAND PORTAIL ET LES 2 FLÈCHES / PAR L ARCHIT : GREGROIRE / 1847 - 1850  en rondom een geprofileerde rand.
De keerzijde toont ee binnenzicht op de middenbeuk van de kerk met links naast de afbeelding, verticaal, COMMENCÉE 1318 / PAR L’ ABBÉ JEAN ROUSSEL en rechts naast de afbeelding, verticaal, ROSES DU TRANSSEPT 1439. / LA NEF ACHEVÉE 1491. / GRANDE ROSE DE LA FAÇADE / 1515. ; onderaan op de afsnede, J. WIENER F.  1859 en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning Synagoge van Keulen, 1861" , "De voorzijde toont een zicht aan de rechtervoorkant de Synagoge met rondom bovenaan, SYNAGOGE ZU COELN EINGEWEIHT AM 29 AUGUST I86I en onderaan op de afsnede, E.F. ZWIRNER ARCHIT. ; rondom is een geprofileerde rand.
Op de keerzijde een binnenzicht in de Synagoge met onderaan op de afsnede, J. WIENER F. en links en rechts verticaal twee lijnen met Hebreewse tekst ; rondom is een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Ereplaket aan Max-Leo Gerard, 1933" , "De buste van Gerard staat op de voorzijde naar rechts met onderaan op de afsnede, verdiept, MAX-LEO GERARD en links langs de rand verticaal en verdiept, A BONNETAIN
De keerzijde heeft de tekst : LA SOCIÉTÉ / D’ ÉCONOMIE / POLITIQUE / DE / BELGIQUE / À SON / PRÉSIDENT / MAX-LEO GERARD / __ / I • JANVIER • I928 / 31 • DÉCEMBRE • 1933

Max-Leo Gérard werd geboren te Luik op 24 april 1879 en werd in zijn hoedanigheid van economist directeur-generaal van het fonds voor de delging van de openbare schuld. Van 1919 tot 1924 was hij secretaris van de Koning. Gérard publiceerde veel artikels over ecomomische problemen en op 1 januari 1928 werd hij voorzitter van de “Société d’ Economie Politique de Belgique”. Hij bleef in deze functie tot 31 december 1933 en werd toen door de vereniging gehuldigd. Men gaf opdracht aan Armand Bonnetain om deze plaket met de beeltenis van de gehuldigde te ontwerpen." ,
 "Gedenkpenning aan de Wereldtentoonstelling te Parijs, 1867" , "Het gelauwerde hoofd van Napoleon III staat op de voorzijde naar links met langs de geprofileerde rand, links, NAPOLEON III en rechts, EMPEREUR en onder de hals C . T
Op de keerzijde ziet men een vogelperspectief op de tentoonstellingsgebouwen met eronder twee hoornen des overvloeds met ertussen een bijenkorf en twee lauriertakken ; erboven, rondom, EXPOSITION UNIVERSELLE / horizontaal, PARIS 1867 en rondom tussen een versierde cirkel en de geprofileerde rand, bovenaan het gekroonde Franse wapenschild en de wapenschilden met namen van de deelnemende landen aan de tentoonstelling.

Na de Wereldtentoonstelling te Parijs in 1855 richtte deze stad in 1867 voor de tweede maal dit evenement in. Reeds in 1863 werd door de regering de inrichting ervan goedgekeurd. Vooral de Franse exposanten van de Londense Expo van 1862 waren vragende partij. Men besloot haar exact vijf jaar na de eerste “Great Exhibition” in te richten. De kroonprins Napoleon was erevoorzitter van het inrichtend Comité maar door een heupoperatie kon hij niet aanwezig zijn bij de opening.
Op 1 april werd door Napoleon III en zijn vrouw Eugénie, de wereldtentoonstelling geopend die zou eindigen op 3 november. Er kwamen 42.000 exposanten en 12 miljoen bezoekers op af.
Gedurende gans de tentoonstelling hadden reusachtige feesten plaats, zowel in de Tuileries, het Stadhuis, de Bois de Boulogne als overal in de stad." ,
 "Ereplaket van de Photo Club de Paris aan Ed. Sacré, 1907" , "Eenzijdige plaket waar van rechts onderaan naar links bovenaan zich een tak slingert met twee zonnebloemen en bladeren met rechts ervan bovenaan een opkomende stralende zon tussen wolken ; links, PhOTO / CLUB DE / PARIS ; rechts onderaan tussen de bladeren, M / DCCC / XCVII. en eronder op een banderol ingegraveerd, E. SACRÉ en links langs de rand verticaal, J. Brateau ; rondom een lichtjes verhoogde rand.

Jules-Paul Brateau was een Franse medailleur, geboren te Bourges. Hij stelde vanaf 1874 tentoon op de Parijse salons en toonde er voornamelijk tin (vazen, bekers, schalen enz.) maar ook bas-reliëfs en bustes. Hier ontwierp hij voor de “Photo Club de Paris” een plaket voor hun jaarlijkse tentoonstelling van 1907. Ze is helemaal geïnspireerd door de toen in zwang zijnde Art-Nouveau en is opgedragen aan de beroemde Gentse fotograaf Edmond Sacré." ,
 "Gedenkpenning feest van de Franse letterkundige vereniging, 1850" , "Op beide zijden van de penning is tekst aangebracht. Op een zijde : LA SOCIÉTÉ DES LETTRES / DES ARTS, ET DE L’ INDUSTRIE / DE FRANCE / A LA SOCIÉTÉ /   / FÊTE DU  25 AOÛT 1850 en met rondom een geprofileerde rand.
Op de andere zijde : ASSOCIATIONS RÉUNIES, / DES AUTEURS ET COMPOSITEURS / DRAMATIQUES ; / DES GENS DE LETTRES ; / DES ARTISTES DRAMATIQUES ; / DES ARTISTES MUSICIENS ; / DES ARTISTES PEINTRES, / SCULPTEURS, ARCHITECTES, / GRAVEURS, DESSINATEURS ; / DES INVENTEURS ET / ARTISTES INDUSTRIELS. en met rondom eveneens een geprofileerde rand.
Bovenaan is een bol met ring waarin een lint in de Franse kleuren is geknoopt en op de rand iis ngeslagen een naar rechts wijzende vinger (muntmeesterteken van Dierickx, van 1845 tot 1860 muntmeester aan de Franse Munt) en CUIVRE" ,
 "Gedenkpenning feesten te Roubaix, 1901" , "Op de voorzijde staat de buste naar links van de Franse Marianne met frigische muts en lauwerkrans met langs de verhoogde rand, links, REPVBLIQVE en rechts, FRANÇAISE en onderaan langs de rand, verdiept, O. Roty en links van de buste verdiept, A. DESAIDE. EDIT
De keerzijde heeft het gekroonde wapenschild van Roubaix met rondom bovenaan, tussen twee bloemetjes,  VILLE DE ROUBAIX en onderaan,  FÊTES INTERNATIONALES DES 26 ET 27 MAI 1901 ; onder het wapenschild, A. DESAIDE en rondom een verhoogde rand." ,
 "Prijspenning schieting St Sebastiaan te Duinkerke aan de verst komende, 1869" , "Op de voorzijde is in een krans van twee lauriertakken, onderaan samengehouden door en bloem met lint, ingegraveerd, TIR A LA PERCHE (rondom) / A / LA SOCIÉTÉ / ÉTRANGÈRE / LA PLUS / ÉLOIGNÉE. / --- / I JUILLET / 1869 ; rondom is een geprofileerde rand.
Op de keerzijde is, in een gelijkaardige krans als de voorzijde, ingegraveerd  het wapenschild van St-Sebastiaan omgeven door twee lauriertakken en met errond, SOCIÉTÉ ST SÉBASTIEN A DUNKERQUE. ; rondom is ook een geprofileerde rand.
Op de rand is ingeslagen het muntmeesterteken van Renouard de Bussière (muntmeester aan de Franse Munt van 1860 tot 1879) en ARGENT" ,
 "Stadspenning van Rijsel, niet uitgereikt." , "Op de voorzijde staat het wapenschild van de stad Rijsel met erboven een muurkroon met vijf kantelen en er rond een guirlande die omwonden is met een lint en vastgebonden met twee linten aan een stok boven het schild waarrond zich twee slangen slingeren ; rondom bovenaan langs de geprofileerde rand, VILLE DE LILLE  ; onderaan langs de rand, links, J. ESPARON , rechts, A PARIS
De keerzijde heeft een open krans van twee eikentakken, onderaan gestrikt, met een blanco middenveld en met rondom een geprofileerde rand.
Op de rand is ingeslagen het muntmeesterteken van Renouard de Bussière (muntmeester aan de Franse Munt van 1860 tot 1879) en ARGENT
De penning dateert dus uit deze periode. Het exemplaar N.784 2/2 is van een latere datum (1893) en het niet gesigneerde ontwerp ervan is verschillend en is dus waarschijnlijk van de hand van een andere ontwerper." ,
 "Suitepenning van het Walhalla, 1859" , "Op de voorzijde een zicht op de voorgevel van het gebouw met onderaan op de afsnede, DER GRUNDSTEIN GELEGT / DEN 18 OCTOBER 1830 / VON LUDWIG / KÖNIGE VON BAIERN en links langs de rand, J. WIENER F. ; rondom bovenaan langs de geprofileerde rand, DIE WALHALLA
De keerzijde toont een binnenzicht van de grote hall van het gebouw met onderaan op de afsnede, J. WIENER F. 1859 en links verticaal, EINGEWEIHT DEN 18 OCTOBER / 1842. en rechts verticaal, BARON VON KLENZE ARCH: ; rondom is een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning van de Abdij Batalha te Portugal,(1853)" , "Op de voorzijde een zicht op de voorgevel en rechter zijgevel van het gebouw  met onderaan op de afsnede, CONVENTO DE BATALHA /  EDIFICADO POR VOTO DE DOM JOÃOI / REI DE PORTUGAL / NOS FINS DO XIV SECULO en onderaan langs de rand, J. WIENER F. ; rondom is een geprofileerde rand.
De keerzijde toont een binnenzicht op de middenbeuk van de abdijkerk met onderaan op de afsnede, J. WIENER BRUXELLES en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning St Front-kerk te Périgueux, (1858)" , "Op de voorzijde een zicht op de achterzijde van de kerk met onderaan op de afsnede, CHOEUR ET ABSINDE XIV SIÈCLE. / RESTAURATION COMMENCÉE / 1854 ABADIE ARCH: en links langs de rand, J. WIENER F. en rondom langs de geprofileerde rand, ÈGLISE DE SAINT FRONT A PERIGEUX
De keerzijde toont een binnenzicht in de kerk met onderaan op de afsnede, ANCIENNE EGLISE 984 – 1047. / ÉGLISE ACTUELLE / XI AU XII SIÈCLE en rechts langs de rand, J. WIENER en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning Dom van Keulen, 1849" , "Op de voorzijde een zicht op de zijgevel van de Dom met onderaan op de afsnede, GESTOCHEN VON J. WIENER. / NACH DEM VON DOMBAUMEISTER E.F. ZWIRNER / ERGÄNZTEN BAUPLANE. / VERLAG VON F.C. EISEN IN KÖLN. en rondom langs de geprofileerde rand in twee rijen, DER DOM ZU KÖLN IN SEINER ZUKÜNFTIGEN VOLLENDUNG. / UNSERE HOFNUNG
De keerzijde toont een zicht op de zijgevel van de onafgewerkte Dom met onderaan op de afsnede, EINWEIHUNG DES HOHEN CHORS AM 27 SEPT: 1322 / OFT UNTERBROCHENER FORTBAU BIS ETWA 1500. / GÄNZLICHER STILLSTAND BIS ZUR ZWEITEN / GRUNDSTEINLEGUNG AM 4 SEPT: 1842 / DURCH FRIEDRICH WILHELM IV / KÖNIG VON PREUSSEN en onderaan langs de rand, 1849 ; rondom langs de geprofileerde rand in twee rijen, JUBELFEIER AM 14 AUG: 1848 DER ERSTEN GRUNDSTEINLEGUNG DES DOMES ZU KÖLN AM 14 AUG: 1248 / UNSERE FREUDE

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning St-Stephanskerk te Wenen, (1862)" , "Op de voorzijde een zicht op de achterzijde van de kerk met onderaan op de afsnede, J. WIENER F. BRUSSEL en rondom langs de geprofileerde rand, ST STEPHANSKIRCHE IN WIEN
De keerzijde toont een zicht op de middenbeuk van de kerk met onderaan op de afsnede, BEGONNEN 1144 DURCH / HEINRICH II JASOMIRGOTT, / ERWEITERT 1276- / 1326.en links verticaal, DAS CHOR VOLLENDET 1339 / EINGEWEIHT 1340 ; rechts verticaal, DER THURMBAU BEGONNEN 1359 / VOLLENDET 1433 en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning St-Isaac te St-Petersburg, 1858" , "Op de voorzijde een zicht op een hoek van de kerk zodat de twee ingangen zichtbaar zijn met erboven rondom, CO?OP? CB ?CAAKI? ?A?MATCKA?O B? C. ?ETEP?YP?? en  onderaan op de afsnede, EGLISE ST ISAAC À ST PETERSBOURG / BATIE PAR PIERRE LE GRAND 1717 – 1727. / INCENDIÉE 1735.    POSE DE LA 1E PIERRE / DE L’ ÉGLISE ACTUELLE / PAR ALEXANDRE I 1819. / CONSACRÉE PAR ALEXANDRE II / 1858. / R. DEMONFERRAND ARCH. (volgt de rand) ; links langs de rand van de afsnede, JACQUES WIENER F en rondom een geprofileerde rand
De keerzijde toont een zicht op de binnenzijde van de kerk met onderaan links op de afsnede, J  WIENER F. 1858 en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning St-Isaac te St-Petersburg, 1858" , "Op de voorzijde een zicht op een hoek van de kerk zodat de twee ingangen zichtbaar zijn met erboven rondom, CO?OP? CB ?CAAKI? ?A?MATCKA?O B? C. ?ETEP?YP?? en  onderaan op de afsnede, EGLISE ST ISAAC À ST PETERSBOURG / BATIE PAR PIERRE LE GRAND 1717 – 1727. / INCENDIÉE 1735.    POSE DE LA 1E PIERRE / DE L�� ÉGLISE ACTUELLE / PAR ALEXANDRE I 1819. / CONSACRÉE PAR ALEXANDRE II / 1858. / R. DEMONFERRAND ARCH. (volgt de rand) ; links langs de rand van de afsnede, JACQUES WIENER F en rondom een geprofileerde rand
De keerzijde toont een zicht op de binnenzijde van de kerk met onderaan links op de afsnede, J  WIENER F. 1858 en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning Kathedraal van Winchester, (1856)" , "Op de voorzijde een zicht op de voorgevel en de linkerzijgevel van de kathedraal met onderaan op de afsnede, WINCHESTER CATHEDRAL / FOUNDED AT THE EPOCH OF THE SAXON KINGS. / THE PRESENT CATHEDRAL BUILT / 1079 – 1093. / THE NAVES AND THE AISLES / CONSTRUCTED BY WYKEHAM / 1370 – 1400 / ELKINGTON & CO LONDON (volgt de rand) en rondom een geprofileerde rand
De keerzijde toont een zicht op de binnenzijde van de kerk met onderaan links op de afsnede, J  WIENER F. BRUXELLES en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning St-Apollinariskerk nabij Remagen aan de Rijn, (1856)" , "Op de voorzijde een zicht op de rechtergevel van de kerk van achteren gezien met bovenaan tussen de torens het wapenschild van de graaf van Furstenberg, bouwheer van de kerk en ernaast langs de rand, links, ST APOLLINARISKIRCHE en rechts, BEI REMAGEN AM RHEIN ; onderaan op de afsnede, GRUNDSTEINLEGUNG AM 22 JULI 1839 / DURCH DEN BAUHERNN DER KIRCHE / FRANZ EGON GRAFEN / VON FÜRSTENBERG- / STAMHEIM en rondom een geprofileerde rand
De keerzijde toont een zicht op de binnenzijde van de kerk met onderaan op de afsnede, NACH ZEICHNUNGEN E.F. ZWIRNER / GESTOCHEN VON J. WIENER / VERLAG VON F.C. EISEN / IN KÖLN  en links verticaal, INNERES / DER ST APOLLINARISKICHE / EINGERICHTET IM JAHRE / 1853 ; rechts verticaal, PLAN UND AUSFÜHRUNG DURCH E.F. ZWIRNER / BAUMEISTER DES KÖLNER DOMES 1839 – 1844 / AUSSCHMÜCKUNG DURCH E. DEEGER / F. ITTENBACH A. & C. MÜLLER en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning St-Etienne-kerk te Caen, 1862" , "Op de voorzijde een zicht op de achterzijde links van het koor van de kerk  met onderaan op de afsnede, EGLISE ST ETIENNE / A CAEN en links langs de rand, J. WIENER  ; rondom is een geprofileerde rand
De keerzijde toont een zicht op de binnenzijde van de kerk met onderaan op de afsnede, J. WIENER 1862 en links verticaal, FONDÉE 1061 / PAR GUILLAUME / LE CONQUÉRANT ; rechts verticaal,  CONSACRÉE 1066 / ACHEVÉE XIV SIECLE en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning Kathedraal van Doornik, 1857" , "Op de voorzijde een zicht op de achterzijde links van het koor van de kerk met ernaast langs de rand, links, CATHEDRALE en rechts, DE TOURNAI  onderaan op de afsnede, NEFS, TRANSSEPTS, ET TOURS DE L’ ÉGLISE / ACTUELLE XI ET XII SIÈCLE / CHOEUR XIII – XIV SIECLE / RESTAURATION 1837 ; links langs de rand, J. WIENER  en rondom een geprofileerde rand
De keerzijde toont een zicht op de binnenzijde van de kerk met onderaan op de afsnede, J. WIENER F. BRUXELLES / 1857 en links verticaal, FONDÉE PAT ST PIAT III SIÈCLE / RECONSTRUITE VERS 458 ; rechts verticaal, DETRUITE / PAR LES NORMANDS 882 en rondom een verhoogde rand

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Suitepenning Basiliek San Marco te Venetië, (1850)" , "Op de voorzijde een zicht op de voorzijde van de Basiliek met onderaan op de afsnede, BASILICA DI S. MARCO IN VENEZIA. / GIÀ CAPELLA DUCALE. ORA CATTEDRALE. / COSTRUTTA 828. INCENDIATA 976. / RECOSTRUITA 977. CONTINUATA 1043 / COMPITA 1071. / J. WIENER F. / BUCHHANDLUNG VON H.F. MUNSTER. VENEDIG. VERONA U: TRIEST. (de laatste zin volgt de rand) en rondom een geprofileerde rand
De keerzijde toont een zicht op de binnenzijde van de Basiliek met onderaan op de afsnede, J. WIENER BRUXELLES en rondom een verhoogde rand.

In 1845 graveerde Jacques Wiener een medaille van de Sint-Goedele-kerk te Brussel, waarbij hij zowel de buitenzijde als de binnenzijde van het monument afbeeldde. Het was het begin van een ganse reeks, beginnende bij tien medailles met de beroemdste Belgische kerken waarna hij overging naar de burgerlijke gebouwen waarvan hij eveneens tien verschillende medailles graveerde. Nadien kwamen beroemde gebouwen uit Europa en erbuiten aan de beurt, wat nog eens een reeks van eenenveertig penningen opleverde." ,
 "Penning muziekfestival van Baarle aan de Koninklijke Koormaatschappij uit Gent, 1858" , "Een plaatje gevat in een holle ring is als volgt ingegraveerd :
Op de voorzijde rondom bovenaan, FESTIVAL VAN BAERLE en onderaan, 13 JUNY 1858 ; in het midden zijn sporen zichtbaar van een (ontbrekend) opgezet stuk
Op de keerzijde de tekst, Koninglyke / Koormaetschappij / van / Gent
De holle ring is aan beide kanten versierd met een krans van bloemen en vruchten en gescheiden van het plaatje met een gedraaide cirkel en heeft bovenaan kroon met ring, geplaatst bovenop twee S-vormige krullen.

De Gentse Koninklijke Koormaatschappij werd opgericht in 1832 en vergaderde in “De Prins” , hoek Ramen en Luxemburgstraat. Ze gaven concerten in het Gentse stadhuis maar verwierven in 1838 een eigen gebouw aan de Bagattenstraat, met concertzaal, café en grote tuin. Ze luisterden heel wat feesten en huldigingen op, soms in samenwerking met de Melomanen.
Op 13 juni 1858 namen ze deel aan het Festival van Baarle (Drongen) en wonnen deze mooie medaille. Ook de Gentse maatschappij Orphée was van de partij en won eveneens een medaille (N.957).
De Gentse Koninklijke Koormaatschappij ging teniet na het overlijden van de dirigent Charles Roels (1860-1893), die de leiding had van een eigen symfonisch orkest. Het gebouw in de Bagattenstraat werd in 1896 verkocht aan de Gentse Socialistische Arbeidersbeweging en huisvest heden hun archief AMSAB." ,
 "Gedenkenning inhuldiging van het standbeeld van Jacob Van Artevelde, 1863" , "Op de voorzijde staat het beeld van Jacob Van Artevelde, lichtjes naar links gekeerd met rondom bovenaan, JAKOB VAN ARTEVELDE. en met rondom een verhoogde boord.
Volgende tekst staat op de keerzijde,  JACOB / VAN ARTEVELDE / PLEGTIG GERDACHT / GENT / 14 SEPT. 1863 daaronder een bloemetje en rondom een verhoogde boord.
In het draagoog bovenaan is een zwart/wit lintje.

Het standbeeld van Van Artevelde is gemaakt door Pierre De Vigne-Quyo (1812-1877) welke ook het standbeeld van Lieven Bauwens ontwierp.
De inhuldiging vond plaats op 14 september 1863. Voor het beeld stond een tribune voor de koning Leopold I, zijn familie, de ministers Rogier en Vandepeereboom, burgemeester van Gent Ch. de Kerchove en vele prominenten.
Een andere tribune langs de zijkant van de Vrijdagmarkt met de rug naar de Sint-Jacobskerk, zat vol met zangers en muzikanten.
De burgemeester sprak een eerbetoon uit aan Jacob Van Artevelde. De Société des Choeurs bracht onder leiding van Edouard De Vos een cantate ten gehore begeleid door andere koren en een orkest van 150 muzikanten.
Een medaille, door Lemaire gegraveerd, werd uitgegeven. De grote versie bestaat in zilver, brons en tin en draagt op de keerzijde het volledige standbeeld met voetstuk, omheining en vier lantaren rondom. Een kleinere versie met dezelfde voorzijde heeft op de keerzijde het Gentse wapenschild met een tekst ter herinnering aan de feesten van 13 tot 18 september 1863 (bieden N.92). Deze kleine medaille tenslotte in koper heeft op de keerzijde alleen tekst." ,
 "Penning van verdienste aan J. Van Guysse uit Gent, 1863" , "Op de voorzijde staat het gelauwerd hoofd naar links van Leopold I met onder de hals, HART. F en rondom tussen een dubbele cirkel en de geprofileerde buitenrand, LEOPOLD PREMIER ROI DES BELGES * * *
Op de keerzijde staat onder een lauwerkrans ingegraveerd, J. VAN GUYSSE / GAND / 15 AOUT / 1863 met rondom tussen een cirkel en de geprofileerde buitenrand, bovenaan, * DÉVOUEMENT. COURAGE HUMANITÉ * en onderaan, RÉCOMPENSE PUBLIQUE
Bovenaan is een holle muurkroon waarin een draaglus bevestigd is en die aan de penning vastgemaakt is door twee S-vormige krullen.

Deze medaille “voor moed en zelfopoffering” is een beloning verleend door de officiële overheid. Ze werd gegeven vanaf 1830 en werd gegraveerd door Braemt en Hart.
Dit derde en laatste model met de beeltenis van Leopold I werd gegeven van 1844 tot 1866, te herkennen aan de muurkroon als draagsysteem." ,
