 "title" , "beschrijving" ,
 "Verbruiksmeter voor gas van het merk Kromos" , "Rechthoekige droge gasteller van het merk Kromos NV Nederlandse Meetapparatenfabriek.
Technisch: 5 lichten - 700 dm³/u." ,
 "Verbruiksmeter voor gas van het merk Rigaux" , "Rechthoekige droge gasteller van het merk Henry Rigaux Ingenieur.
Technisch: 5 becs." ,
 "Gasfornuis en koelkast van het merk Electrolux" , "Geëmailleerd gasfornuis met 4 branders en koelkast op gas van het merk Electrolux, type Etna. Met afneembare zijvleugels." ,
 "Lichtkooi van gaslantaarn voor openbare verlichting" , "Ronde lantaarn voor straatverlichting op gas. Voorzien van een deurtje. Het bevestigingssysteem voor hangende gloeikousjes ontbreekt. Oorspronkelijk op een lantaarnpaal bevestigd." ,
 "Lichtkooi van gaslantaarn voor openbare verlichting" , "Vierkante lantaarn voor straatverlichting op gas. Aan 1 zijde voorzien van een deurtje. Het bevestigingssysteem voor hangende gloeikousjes ontbreekt. Oorspronkelijk op een lantaarnpaal bevestigd." ,
 "Gasstel met onderstel van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 3 branders. Tafelmodel op een onderstel. Van het merk Nestor Martin." ,
 "Gasfornuis met onderstel van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 4 branders en oven. Tafelmodel met onderstel. Van het merk Nestor Martin, type 86." ,
 "Televisietoestel van het merk SBR" , "Zwart-wittelevisie van het merk Société Belge Radio-electrique (SBR), type Filtromatic 219. Aan de bovenzijde is een gloeilamp ingewerkt met een schakelaar. De Brussele firma SBR wordt in 1922 opgericht. Het bedrijf is gespecialiseerd in communicatie via radiogolven en produceert hiervoor zowel zenders als ontvangers voor de scheepvaart, omroepstations en particuliere gebruikers. Het bekendste radiotoestel van deze producent is de Ondolina. Vanaf 1926-1928 verzorgt de firma ook de radiocommunicatie in Belgisch Congo en tussen België en haar kolonie. Bij de opkomst van de televisie waagt het bedrijf zich ook aan de productie van TV-toestellen." ,
 "Geëmailleerde elektrische koelkast van het merk MW-Deluxe" , "Koelkast op elektriciteit (Amerikaanse model) met vriesvak van het merk Montgomery Ward, type Deluxe. Aan de onderzijde een vak dat open kan klappen naar voor. Dit vak kon gebruikt worden om brood- en andere degen te laten rusten of voor het opbergen van keukengerei." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (met rugplaat) met 4 branders en oven van het merk Nestor Martin." ,
 "Verbruiksmeter voor gas van het merk Pintsch" , "Ronde natte gasteller van het merk Pintsch. Verdeeld door EGEA (Eau - Gaz - Électricité - Applications) en hersteld door Gas Mechelen in 1951.
Technisch: 100 becs - 1400 liter/u." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel met rugplaat) met 4 branders en oven van het merk Nestor Martin, type 512a. Versierd met blauwe afbeeldingen van Hollandse windmolens." ,
 "Verbruiksmeter voor gas van het merk Compagnie pour la Fabrication des Compteurs" , "Ronde natte gasteller van het merk Compagnie pour la Fabrication des Compteurs & Matériel d'Usines à Gaz, Eau, Électricité.
Technisch: 20 becs - 2800 liter/u." ,
 "Verbruiksmeter voor gas van het merk Compagnie Continentale des Compteurs" , "Ronde natte gasteller van het merk Compagnie Continentale des Compteurs.
Technisch: 5 becs - 700 liter/u." ,
 "Verbruiksmeter voor gas van het merk Compagnie de Construction d'Appareils Industriels" , "Ronde natte gasteller van het merk Société Anonyme de Construction d'Appareils Industriels.
Technisch: 20 becs." ,
 "Verbruiksmeter voor gas van het merk Compagnie Continentale pour la Fabrication des Compteurs" , "Ronde natte gasteller (of controlemeter) van het merk Compagnie Continentale pour la Fabrication des Compteurs à Gaz & autre Appareils.
Technisch: 5 becs - 100 liter/u." ,
 "Verbruiksmeter voor gas van het merk Compagnie Continentale pour la Fabrication des Compteurs" , "Ronde natte gasteller van het merk Compagnie Continentale pour la Fabrication des Compteurs à Gaz & autre Appareils." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 4 branders, oven en bordenwarmer van het merk Nestor Martin , type Spidex N° 5." ,
 "Gasfornuis van het merk Junker & Ruh" , "Geëmailleerd gasfornuis van het merk Junker & Ruh, type 1694, met 4 branders, 2 ovens en bordenwarmer." ,
 "Gaskachel van het merk Nestor Martin" , "Geëmailleerde kachel op gas in art-decostijl. Van het merk Nestor Martin." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP, type L'Hygiénique." ,
 "Toetsenbord voor het aansturen van een lettergietmachine van het merk Monotype" , "Toetstenbord met qwerty-indeling gebruikt voor het aansturen van een lettergietmachine van het merk Monotype. Voorzien van losse toetsenbanken met in totaal zeven alfabetten. Het klavier genereert een ponsband waarmee de gietmachine wordt aangestuurd. Het apparaat wordt aangedreven op perslucht." ,
 "Gaskachel van het merk AP" , "Geëmailleerde groen overschilderde kachel op gas in art-nouveaustijl. Van het merk AP, model Le Vulcain type 980." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP, model L'Hygiénique type 2. Aan de bovenkant een potje met deksel om de luchtvochtigheid op peil te houden. Met bijhorende vloerplaat (niet op foto).
Technisch: 5000 kcal/h." ,
 "Draagbare ijkmeter voor gas van het merk Contimeter" , "Rechthoekige droge gasteller van het merk Contimeter (Compagnie Continentale d'Appareils de Mesure). Debiet regelbaar met een draaiknop met schaal (1 tot 30). Op de zijkant een openklapbaar deurtje met een glazen pijp met sifon (verdwenen) en schaal op metaalplaatje (0 tot 11). Bewaard in originele houten kist met hulpstukken om gasleiding aan te sluiten. Wordt gebruikt voor controle bij de klant.
Technisch: 10 becs - 1400 liter/u." ,
 "Verplaatsbare gaskachel van het merk Valron" , "Kleine geëmailleerde kachel op gas van het merk Valron." ,
 "Binnenzicht drukkerij Driegens in Antwerpen" , "Interieur van drukkerij Driegens in Antwerpen. Centraal staan twee cilinderpersen, aangedreven door drijfriemen die verbonden zijn aan drijfassen. Vier volwassen en twee kinderen zijn aan het werk. Aan de muren hangen affiches voor onder andere Anglo-Bavaroise Bornem, Aspergeries Waasiennes Vanden Broeck & C° St 'Nicolas, Antwerpsche Verzekerings-Maatschappij, Brouwerij De Leeuw Goelens & Botte en Ale Nationale Brasserie St' Joseph." ,
 "Transport van een stoomketel gebouwd in de Ateliers Mahy Frères" , "Een stoomketel Mahy Fères voor de bouwfirma Marsland & Sons, vervoerd op een vrachtwagen van het Britse transportbedrijf E.W. Rudd Ltd. uit Londen." ,
 "Gietijzeren handpers" , "Gietijzeren hoogdruk handpers, model Albion met kniehevelmechanisme en dubbel tegengewicht. De Albionpers werd ontwikkeld door Cope in Londen ca. 1820, oorspronkelijk nog zonder tegengewicht. Deze pers is merkwaardig omwille van de dubbele gewichten bovenop het frame. Het frame is vermoedelijk gebouwd door de Brusselse constructeur Vanderborght rond 1850 en werd later wellicht aangepast." ,
 "Huishoudzeep in verpakking verdeeld door VéGé" , "Harde bruine zeep van het merk VéGé. Kartonnen verpakking met twee stukken zeep. Elk stuk zeep is afzonderlijk in papier verpakt. Met Nederlandse en Franse tekst op de doos. Kan als huishoudzeep worden gebruikt en ook als zeep om wasgoed te wassen. VéGé, dat staat voor VErkoop GEmeenschap, was een organisatie van zelfstandige kruideniers in Nederland en België. Ze werd in 1938 opgericht in Nederland." ,
 "Doos waspoeder van het merk Fort" , "Waspoeder van het merk Fort, te gebruiken voor wolwas. Verpakking van 165 gram. Met Nederlandse en Franse tekst en gebruiksaanwijzing op de zijkant van de doos." ,
 "Doos waspoeder van het merk Persil" , "Waspoeder van het merk Persil, type universeel. Te gebruiken als waspoeder, voor de afwas en ander huishoudelijk onderhoud. Verpakking van 250 gram. Met Nederlandse en Franse tekst en gebruiksaanwijzing op de zijkant van de doos. Promotieaanbieding met korting bij aankoop van een tweede doos." ,
 "Doos waspoeder van het merk Dreft" , "Waspoeder van het merk Dreft. Geproduceerd door Procter & Gamble. Verpakking van 224 gram. Met Nederlandse en Franse tekst en gebruiksaanwijzing op de zijkant van de doos. Wasmiddel te gebruiken voor de fijne was. Op de achterkant van de doos reclame voor nylonkousen van het merk Dreft." ,
 "Toiletzeep van het merk La Congolaise" , "Harde zeep van het merk La Congolaise, type n° 1770. Geproduceerd door Savonnerie Laurent Frères & Cie. Speciale aanbieding met 3 stuks van 96 gram voor de prijs van 28 Belgische frank. Zeep met verse eieren. In originele papieren verpakking. Met tekst in het Nederlands en het Frans." ,
 "Toiletzeep van het merk Couvreur" , "Harde zeep van het merk Savonneries Couvreur, type Violette de mai of meiviooltje. Stuk zeep van 140 gram in originele papieren verpakking met aan de achterzijde een Artis punt. Promotieaanbod met prentjes van Walt Disney." ,
 "Verpakking met cichorei van het merk Naus" , "Rond pak met cichorei van het merk Naus & Cie, type Chicorée Tapioca." ,
 "Doos waspoeder van het merk Sunil" , "Waspoeder van het merk Sunil, type N4. Geproduceerd door Savonneries Lever Frères. Verpakking van 150 gram. Met Nederlandse en Franse tekst en gebruiksaanwijzing op de zijkant van de doos." ,
 "Verplaatsbare gaskachel van het merk Sobrimac" , "Kleine geëmailleerde kachel op gas van het merk Sobrimac." ,
 "Gasstel van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Nestor Martin." ,
 "Gasstel van het merk Godin" , "Geëmailleerd gasstel (tafelmodel) met 1 brander van het merk Godin." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP." ,
 "Gasstel van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Nestor Martin." ,
 "Kolenfornuis van het merk Nestor Martin" , "Geëmailleerd kolenfornuis met 2 ovens en 2 bordenwarmers van het merk Nestor Martin, type T410." ,
 "Gaskachel van het merk L'Agreable" , "Geëmailleerde kachel op gas van het merk L'Agreable." ,
 "Verbruiksmeter voor gas van het merk Contigea-Schumberger" , "Rechthoekige droge gasteller met afgeronde zijkanten van het merk Contigea-Schumberger.
Technisch: Qmax 10 m³/u - Qmin 0,06 m³/u - pmax 0,3 bar - V 3,5dm³." ,
 "Draagbare ijkmeter voor gas van het merk Contimeter" , "Rechthoekige droge gasteller van het merk Contimeter (Compagnie Continentale d'Appareils de Mesure). Debiet regelbaar met een draaiknop met schaal (1 tot 30). Op de zijkant een openklapbaar deurtje met een glazen pijp met sifon en schaal op metaalplaatje (0 tot 11). Wordt gebruikt voor controle bij de klant.
Technisch: 10 becs - 1400 liter/u." ,
 "Verbruiksmeter voor gas van het merk Compagnie pour la Fabrication des Compteurs" , "Ronde natte gasteller van het merk Compagnie pour la Fabrication des Compteurs & Matériel d'Usines a Gaz, Eau, Électricité. Verdeeld door EGEA (Eau-Gaz-Electricité et Applications).
Technisch: 1000 liter/u." ,
 "Verbruiksmeter voor gas van het merk Braun" , "Rechthoekige droge gasteller van het merk J. Braun & Cie.
Technisch: Vj 1,5 m³ - 5 becs - Vh 0,7 m³." ,
 "Gasstel van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Nestor Martin." ,
 "Gasstel zonder merk" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders zonder merk." ,
 "Gaskachel van het merk Sobrimac" , "Geëmailleerde kachel op gas. Radiatormodel met drie leden. Van het merk Sobrimac." ,
 "Verbruiksmeter voor gas van het merk Usine a gaz de Jupile" , "Ronde natte gasteller van het merk Usine a gaz de Jupile SA. Waarschijnlijk hersteld in 1948.
Technisch: 5 becs - 700 liter/u." ,
 "Verplaatsbare gaskachel van het merk Krefft" , "Kleine geëmailleerde kachel op gas van het merk Krefft." ,
 "Gasboiler van het merk Vaillant" , "Geëmailleerde boiler of warmwaterketel op gas van het merk Vaillant, type SH5A" ,
 "Verbruiksmeter voor gas van het merk Rigaux" , "Ronde natte gasteller van het merk Henry Rigaux Ingenieur.
Technisch: 5 becs - 700 liter/u." ,
 "Gasgeiser van het merk Renova" , "Geëmailleerde geiser of doorstroomverwarmer op gas van het merk Renova, type 405." ,
 "Gloeilamp van het merk Extralite" , "Elektrische reflectorlamp met schroeffitting en ballon in glas (klok) aan de bovenzijde mat wit met zilverkleurige basis van het merk Extralite, type Centralux E27. Bewaard in originele kartonnen doos.
Technisch: 140V - 15W." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk. Met bijhorende vloerplaat (niet op foto)." ,
 "Gaskachel van het merk Nestor Martin" , "Geëmailleerde kachel op gas van het merk Nestor Martin." ,
 "Gaskachel van het merk Costermans" , "Geëmailleerde kachel op gas van het merk Louis Costermans, model Le Merveilleux. Aan de bovenzijde een kookvuurtje." ,
 "Gaskachel van het merk Costermans" , "Geëmailleerde kachel op gas (groen overschilderd) van het merk Louis Costermans, type 3." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Gasfornuis van het merk Chappée" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders en oven van het merk Chappée." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP." ,
 "Gaskachel zonder merk met voorzethaard" , "Voorzethaard met ingebouwde geëmailleerde kachel op gas zonder merk." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Nestor Martin." ,
 "Gasstel zonder merk" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders zonder merk, model N° 7." ,
 "Gasstel zonder merk" , "Geëmailleerd gasstel (tafelmodel) met 1 brander zonder merk." ,
 "Verplaatsbare gaskachel van het merk Lawson" , "Kleine geëmailleerde kachel op gas van het merk Lawson." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP." ,
 "Elektrische straalkachel van het merk Nestor Martin" , "Verplaatsbare geëmailleerde kachel op elektriciteit van het merk Nestor Martin." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Gaskachel van het merk Godin" , "Geëmailleerde kachel op gas in art-decostijl. Van het merk Godin." ,
 "Gasstel van het merk Martin Nestor" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Martin Nestor." ,
 "Gasstel van het merk Balay" , "Geëmailleerd, overkleefd met vinyl, gasfornuis (tafelmodel) met 3 branders van het merk Balay, type H 314. Werkt op butaan.
Technisch: 28 mb - debit: 470 gr/h 5500 mth/h." ,
 "Gasstel van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 2  branders van het merk Nestor Martin." ,
 "Gaskachel van het merk Nestor Martin" , "Geëmailleerde kachel op gas van het merk Nestor Martin." ,
 "Gasstel van het merk Godin" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Godin." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP, model L'Hygiénique. Bovenaan een kookvuurtje met een los deksel." ,
 "Gasstel van het merk Senking" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders van het merk Senking." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Nestor Martin." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Gaskachel van het merk Godin" , "Geëmailleerde kachel op gas in art-decostijl. Van het merk Godin." ,
 "Gasstel van het merk Comforta" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Comforta, type 5215." ,
 "Verbruiksmeter voor gas van het merk Parkinson & Cowan" , "Rechthoekige droge gasteller van het merk Parkinson & Cowan (Gas Meters) Ltd.
Technisch: 10 bekken - 1400 liter/u." ,
 "Verbruiksmeter voor gas van het merk Wohlgroth" , "Rechthoekige droge gasteller van het merk H. Wohlgroth & Co, type W4-H/0.
Technisch: 10 lichten - Qn 1,4 m³/u." ,
 "Draagbare ijkmeter voor gas van het merk Compagnie pour la Fabrication des Compteurs" , "Rechthoekige droge gasteller van het merk Compagnie pour la Fabrication des Compteurs & Matériel d'Usines à Gaz, Eau, Électricité.  Bewaard in originele koffer met extra accessoires. Wordt gebruikt voor controle bij de klant.
Technisch: min. debit 0,04 m³/u - max. dedit 5 m³/u." ,
 "Gasstel van het merk Godin" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Godin." ,
 "Gasstel van het merk ENO" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk ENO." ,
 "Verbruiksmeter voor gas van het merk Rigaux" , "Rechthoekige droge gasteller van het merk Henry Rigaux Ingenieur.
Technisch: 5 becs - 4200 liter/u." ,
 "Gasstel van het merk Aequator" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders van het merk Aequator." ,
 "Gasfornuis van het merk Les Fonderies Bruxelloises" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Les Fonderies Bruxelloises." ,
 "Draagbare ijkmeter voor gas van het merk Contimeter" , "Rechthoekige droge gasteller van het merk Contimeter (Compagnie Continentale d'Appareils de Mesure). Debiet regelbaar met een draaiknop met schaal (1 tot 30). Op de zijkant een openklapbaar deurtje met een glazen pijp met sifon en schaal op metaalplaatje (0 tot 11). Bewaard in originele houten kist. Wordt gebruikt voor controle bij de klant.
Technisch: 10 becs - 1400 liter/u." ,
 "Gaskachel van het merk Godin" , "Geëmailleerde kachel op gas in art-decostijl. Van het merk Godin." ,
 "Gaskachel van het merk Costermans" , "Geëmailleerde kachel op gas van het merk Louis Costermans, model Le Merveillex type 4." ,
 "Gaskachel van het merk Godin" , "Geëmailleerde kachel op gas van het merk Godin met binnenplaat in koper." ,
 "Gaskachel van het merk Fopona" , "Geëmailleerde kachel op gas van het merk Les Fonderies et Poêleries Nationales (Fopona), type Le Frank." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP, model L'Hygiénique." ,
 "Gasstel van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Nestor Martin." ,
 "Gasstel zonder merk" , "Geëmailleerd gasstel (tafelmodel) met 1 brander zonder merk. Overschilderd met groene verf." ,
 "Gasgeiser van het merk Vesuvius" , "Geëmailleerde geiser of doorstroomverwarmer op gas van het merk Vesuvius." ,
 "Draagbare ijkmeter voor gas van het merk Compagnie Belge pour la Fabrication des Compteurs" , "Ronde natte gasteller van het merk Compagnie Belge pour la Fabrication des Compteurs & Matériel, Gaz, Eau, Éléctricité. Bewaard in originele kist met hulpstukken om gasleiding aan te sluiten. Wordt gebruikt voor controle bij de klant." ,
 "Gasstel van het merk Les Fonderies Bruxelloises" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Les Fonderies Bruxelloises." ,
 "Verbruiksmeter voor gas van het merk Rigaux" , "Ronde natte gasteller van het merk Henry Rigaux Ingenieur, type Duplex 1B. Hersteld in 1934 door Gaz Charleroi gemerkt op plaatje en voorzien van zegel met stempel van een kroon.
Technisch: 5 becs - 700 liter/u." ,
 "Telefoonlijnschakelaar van het merk Atea" , "Schakelaar in houten behuizing voor telefoonlijnen met 3 schakelaars van het merk Atea." ,
 "Gasstel van het merk Krefft" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Krefft." ,
 "Verbruiksmeter voor gas van het merk EGEA" , "Ronde natte gasteller van het merk EGEA (Eau - Gaz - Électricité - Applications).
Technisch: 20 becs - 2800 liter/u." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Verbruiksmeter voor gas van het merk Compagnie des Compteurs" , "Grote ronde natte gasteller van het merk Compagnie des Compteurs (CdC). Verdeeld door Sigma (EGEA).
Technisch: 100 becs - 14000 liter/u." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Gaskachel van het merk Fopona" , "Geëmailleerde kachel op gas van het merk Les Fonderies et Poêleries Nationales (Fopona), type Calogaz." ,
 "Gaskachel van het merk Costermans" , "Geëmailleerde kachel op gas van het merk Louis Costerman." ,
 "Gasstel van het merk Comforta" , "Geëmailleerd gasfornuis (tafelmodel) met 4 branders van het merk Comforta, type 508 S." ,
 "Gasfornuis zonder merk" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven zonder merk." ,
 "Gasfornuis van het merk Justin Mencal" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Justin Mencal." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Nestor Martin." ,
 "Draagbare ijkmeter voor gas van het merk Contimeter" , "Rechthoekige droge gasteller van het merk Contimeter (Compagnie Continentale d'Appareils de Mesure). Debiet regelbaar met een draaiknop met schaal (1 tot 30). Op de zijkant een openklapbaar deurtje met een glazen pijp met sifon (verdwenen) en schaal op metaalplaatje (0 tot 11). Bewaard in originele houten kist met hulpstukken om gasleiding aan te sluiten. Wordt gebruikt voor controle bij de klant.
Technisch: 10 becs - 1400 liter/u." ,
 "Draagbare ijkmeter voor gas van het merk Contimeter" , "Rechthoekige droge gasteller van het merk Contimeter (Compagnie Continentale d'Appareils de Mesure). Debiet regelbaar met een draaiknop met schaal (1 tot 30). Op de zijkant een openklapbaar deurtje met een glazen pijp met sifon en schaal op metaalplaatje (0 tot 11). Bewaard in originele houten kist. Wordt gebruikt voor controle bij de klant. Hersteld door Contimeter in 1960.
Technisch: 10 becs - 1400 liter/u." ,
 "Gaskachel van het merk Nestor Martin" , "Geëmailleerde kachel op gas van het merk Nestor Martin." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Nestor Martin." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Verbruiksmeter voor gas van het merk Compagnie pour la Fabrication des Compteurs" , "Ronde natte gasteller Compagnie pour la Fabrication des Compteurs & Matériel d'Usines à Gaz. Eigendom geweest van de gasfabriek van Oostende.
Technisch: 10 becs - 1400 liter/u." ,
 "Gasgeiser van het merk Eclipse" , "Geëmailleerde geiser of doorstroomverwarmer op gas van het merk Eclipse." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 4 branders, oven en bordenwarmer van het merk Nestor Martin, type Suprex 140 bis. Met uitklapbare zijvleugel." ,
 "Verbruiksmeter voor gas van het merk Compagnie pour la Fabrication des Compteurs" , "Ronde natte gasteller van het merk Compagnie pour la Fabrication des Compteurs & Matériel d'Usines à Gaz.
Technisch: 20 becs - 2300 liter/u." ,
 "Keramische dubbele gasbrander voor hangende gloeikousjes" , "Brander in gebakken pijpaarde van het merk Arkla waar er 2 hangede gloeikousjes kunnen worden op bevestigd. Tussen de beide bevestigingspunten een centrale opening voor de gastoevoer." ,
 "Gaskachel van het merk Costermans" , "Geëmailleerde kachel op gas van het merk Louis Costermans, model Le Merveilleux. Met bijhorende vloerplaat (niet op foto)." ,
 "Gaskachel van het merk Nestor Martin" , "Geëmailleerde kachel op gas (radiatormodel) met zes leden van het merk Nestor Martin." ,
 "Binnenplaats van Van den Kerchove" , "Ingepakte machines staan klaar voor transport naar het Congolees textielbedrijf Cotonco." ,
 "Gasfornuis van het merk Les Fonderies Bruxelloises" , "Geëmailleerd gasfornuis met 3 branders en oven van het merk Les Fonderies Bruxelloises." ,
 "Gasstel van het merk Homann" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders van het merk Homann." ,
 "Gasfornuis van het merk Les Fonderies Bruxelloises" , "Geëmailleerd gasfornuis met 3 branders en oven van het merk Les Fonderies Bruxelloises." ,
 "Gasfornuis van het merk Fopona" , "Geëmailleerd gasfornuis met 4 branders, oven en bordenwarmer van het merk Les Fonderies et Poêleries Nationales. Met thermometer in de klep van de oven tot 260 °C." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 3 branders en oven van het merk Nestor Martin, type 88 20." ,
 "Gasfornuis van het merk Les Fonderies Bruxelloises" , "Geëmailleerd gasfornuis met 5 branders, oven, grill en bordenwarmer van het merk Les Fonderies Bruxelloises. type Unica. Met uitklapbare zijvleugel." ,
 "Gasfornuis van het merk Junker & Ruh" , "Geëmailleerd gasfornuis met 4 branders, oven, warmplaat en bordenwarmer van het merk Junker & Ruh." ,
 "Gasfornuis van het merk Krefft" , "Geëmailleerd gasfornuis met 4 branders, oven, warmplaat en bordenwarmer van het merk Kreftt." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 4 branders, oven en bordenwarmer van het merk Nestor Martin, type Super-Spidex 404." ,
 "Gasfornuis van het merk Homann" , "Geëmailleerd gasfornuis met 4 branders, 2 ovens, warmplaat en grill van het merk Homann." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 6 branders, oven, bordenwarmer en grill op de zijkant van het merk Nestor Martin , type Spidex N° 8. Met uitklapbare zijvleugel." ,
 "Gasfornuis van het merk Le Rêve" , "Geëmailleerd gasfornuis met 4 branders, oven en bordenwarmer van het merk Le Rêve." ,
 "Gasfornuis van het merk Norge" , "Geëmailleerd gasfornuis met 4 branders, oven, grill en bordenwarmers van het merk Norge. Door EBES afgesteld om op aardgas te werken." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk in art-nouveaustijl." ,
 "Gaskachel van het merk Gazechal" , "Geëmailleerde kachel op gas van het merk Gazechal, model Kristella type 1300E." ,
 "Gaskachel van het merk Costermans" , "Geëmailleerde kachel op gas van het merk Louis Costermans." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Gaskachel van het merk AP" , "Geëmailleerde kachel op gas van het merk AP." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas. Met geïntegreerde vloerplaat versierd met keramische tegeltjes." ,
 "Geëmailleerd gasstrijkijzer van het merk CC" , "Strijkijzer van het merk CC dat verticaal op een gastoestel werd geplaatst zodat de warmte van de vlammen via de opening aan de achterkant naar binnen kon. Bootvormige gietijzeren zool met gestroomlijnd blauw geëmailleerd lichaam en houten greep." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas zonder merk." ,
 "Gaskachel zonder merk" , "Geëmailleerde kachel op gas in art-nouveaustijl." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 4 branders, oven en bordenwarmer van het merk Nestor Martin, type Spidex 4." ,
 "Gasfornuis van het merk Reno" , "Geëmailleerd gasfornuis met 3 branders en oven van het merk Reno." ,
 "Gasfornuis van het merk Vossherd" , "Geëmailleerd gasfornuis met 3 branders en oven van het merk Vossherd." ,
 "Gasfornuis van het merk Krefft" , "Geëmailleerd gasfornuis met 3 braanders, oven en bordenwarmer van het merk Krefft." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Nestor Martin." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis met 3 branders, oven en bordenwarmer van het merk Nestor Martin, type Martinex 733." ,
 "Gasstel van het merk Godin" , "Geëmailleerd gasfornuis (tafelmodel) met 2 branders van het merk Godin." ,
 "Gaskachel van het merk Nestor Martin" , "Geëmailleerde kachel op gas van het merk Nestor Martin." ,
 "Gasfornuis van het merk Les Fonderies Bruxelloises" , "Geëmailleerd gasfornuis met 3 branders, oven en bordenwarmer van het merk Les Fonderies Bruxelloises, type Unica. Met 2 uitklapbare zijvleugels." ,
 "Gaskachel zonder merk" , "Kachel op gas. Radiatormodel met drie leden." ,
 "Lichtkooi van gaslantaarn voor openbare verlichting" , "Ronde lantaarn voor straatverlichting op gas. Voorzien van een deurtje. Het bevestigingssysteem voor hangende gloeikousjes ontbreekt. Oorspronkelijk op een lantaarnpaal bevestigd." ,
