 "title" , "beschrijving" ,
 "How Many Stars" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Suikerpot van het servies 'Apollo'" , "Dit servies is een van de eerste ontwerpen van Axel Enthoven. De vorm ervan is geïnspireerd op een ruimtecapsule en de naam verwijst naar de eerste maanlanding in 1969. Enthoven liep in deze periode stage bij General Electric in Nela Park in Cleveland (Ohio), dat toen onder meer dashboards voor ruimtevaartuigen ontwikkelde. Voor de handvaten koos hij teak in functie van de waterbestendigheid." ,
 "Schoteltje van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Schoteltje van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Bord van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Bord van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Melkkannetje van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Melkkannetje van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Vaas met lelies" , "Hoge faience vaas met twee oren met een decor van lelies. De vaas heeft een bolle buik en een hoge smallere hals met aan weerszijden een langgerekt handvat. Op een witte ondergrond is een naturalistisch decor van lelies aangebracht. De schildering wordt toegeschreven aan Theodorus Verstraaten.
Bij Botterweg Auctions Amsterdam is in 2008 eenzelfde vaas met decor in spiegelbeeld geveild (nr. 163, 27 oktober 2008).
Het model bestond ook met andere decors. Zo bezit Museum De Lakenhal in Leiden eenzelfde vaas met een decor van ijsvogels (inv. 10575)." ,
 "Amfoor met gedraaid lijnenpatroon op staander" , "Koperen conische vaas in de vorm van een amfoor, gedecoreerd met afwisselend lichte en donker gepatineerde schuinlopende lijnen, op metalen staander bestaande uit vlakke ring met drie onderaan gekrulde en naar binnen toelopende poten. Onderaan gesigneerd ""JEAN DUNAND 1914""." ,
 "Vaas met zilveren montuur" , "Glazen vaas met zilveren montuur op de halsrand. De vaas heeft een vierkantige, iets tapse buik die op de vier zijden is ingedeukt, een smallere cilindrische hals en een wat verbredende halsrand. Het oppervlak is gedecoreerd met een klein druk golvend patroon in bordeaux, groen- en wittinten. De golven lopen als het ware naar boven vanuit de vortex op de bodem.
Het zilveren montuur is vervaardigd in Londen. De vaas zelf is mogelijk ook vervaardigd in Groot-Brittannië, maar wacht nog op een preciezere toeschrijving." ,
 "Amfoor met recht lijnenpatroon op staander" , "Koperen conische vaas in de vorm van een amfoor, gedecoreerd met afwisselend donker gepatineerde en groen geoxideerde lijnen, op groen geoxideerde metalen staander bestaande uit vlakke ring met onderaan gekrulde poten. Onderaan gesigneerd ""JEAN DUNAND 1914""." ,
 "Schaal voor visitekaartjes of juwelen" , "Messing schaaltje voor visitekaartjes of voor juwelen. Op de rechterhelft van het schaaltje is een vrouwenhoofd in profiel in halfreliëf weergegeven. Haar loshangende golvende haren vormen de rand van de schaal. Het plat wordt ingenomen door de wolk die de vrouw blaast." ,
 "Champagneglas" , "Fluitglas voor champagne. Op de wanden van de glazen is een zweepslagmotief gegraveerd.
Léon Ledru ontwierp deze glazen voor Val-Saint-Lambert. Hij uitte zich hierin als een gelijkdenkende van Henry van de Velde, die zijn ontwerpen toejuichte.
Met dank aan prof. dr. Werner Adriaenssens, conservator Decoratieve Kunsten 20ste eeuw Koninklijke Musea voor Kunst en Geschiedenis Brussel, voor de informatie" ,
 "Vaas 93 Violetta" , "Aardewerken vaas modelnummer 93 met het decor Violetta. Mogelijk is hiermee het decor Violette bedoeld. Glanzend glazuur. Gesigneerd NN." ,
 "Broodbord 28 A Seagull" , "Broodbord modelnummer 28 A behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Blotter" , "Gepatineerd bronzen blotter met vloeipapier, behorende tot een bureauset. Het handvat is asymmetrisch schuin over de blotter geplaatst. De enige versiering wordt gevormd door een licht uitwaaierend lijnenspel." ,
 "Drinkbeker met bladeren en katjes" , "Een geciseleerde tak met bladeren en katjes buigt zich rond de beker. Het Design museum Gent bezit twee sterk gelijkende bekers die verschillen in de uitvoering van de versiering. (zie ook inv.nr. FH/78) Dit exemplaar werd besteld door het Keulse huis Goldschmidt, al sinds 1875 het belangrijkste buitenlandse verkooppunt waarmee Wolfers samenwerkte." ,
 "Schrijfkist in Louis XV-stijl" , "Deze schrijfkist of 'schrijflaey' heeft binnenin drie lades. De buitenkant is versierd met eenvoudige rococovormen. Schrijfkisten zoals deze konden makkelijk worden verplaatst en meegenomen zoals een hedendaagse laptop.  " ,
 "Schrijfkist in Louis XV-stijl" , "Deze schrijfkist of 'schrijflaey' heeft binnenin drie lades. De buitenkant is versierd met eenvoudige rococovormen. Schrijfkisten zoals deze konden makkelijk worden verplaatst en meegenomen zoals een hedendaagse laptop.  " ,
 "Armstoel met geslingerde sporten" , "Deze armstoel is versierd met geslingerde regels. De achterpoten zijn onversierd gelaten. De vernieuwde bekleding is vastgemaakt met stoffeernagels die een decoratief patroon vormen rondom de zitting en aan de achterkant van de rugleuning. De nog vrij hoge rechte rugleuning sluit aan bij de stoelen van de renaissance en de vroege barok. Kenmerkend voor de barok zijn dan weer de golvende kapregel, de armleuningen die eindigen op voluten, de H-verbinding tussen de poten en de twee extra regels tussen de voorpoten die eindigen op een bolvormige klos. Het onregelmatig combineren van deze verschillende elementen wijst erop dat de stoel in de 19de eeuw werd vervaardigd. Een vergelijkbaar meubel is te vinden in de collectie van Museum Hof van Busleyden in Mechelen." ,
 "Fauteuil à la reine" , "Dit Franse type armstoel wordt 'fauteuil à la reine' genoemd door de rechte rugleuning. Deze stoelen werden langs de muren van de vertrekken geplaatst als decoratie, tegenover de armstoelen 'en cabriolet' met gekromde rug, die dienden voor dagelijks gebruik. Deze stoel werd versierd met snijwerk van bladeren, voluten en schelpen en steunt op S-vormige poten, zogenaamde cabriolepoten. De vernieuwde bekleding werd vastgemaakt met stoffeernagels die een decoratief patroon vormen rondom de zitting, de rugleuning en de manchetten (de kussentjes op de armleggers). De licht naar achteren geplaatste armleggers en de brede zitting van de stoel weerspiegelen de mode van de tijd, waarin vrouwen wijde mouwen en rokken droegen. Een vergelijkbare stoel is te vinden in de collectie van het Ansembourg Museum in Luik" ,
 "Fauteuil à la reine met kruisverbinding tussen de poten" , "Dit Franse type armstoel wordt 'fauteuil à la reine' genoemd door de rechte rugleuning. Deze stoelen werden langs de muren van de vertrekken geplaatst als decoratie, tegenover de armstoelen 'en cabriolet' met gekromde rug, die dienden voor dagelijks gebruik. Deze stoel werd versierd met snijwerk van bladeren en schelpen en steunt op S-vormige poten, zogenaamde cabriolepoten, die met een kruis verbonden zijn. De vernieuwde bekleding werd vastgemaakt met stoffeernagels die een decoratief patroon vormen rondom de zitting en de rugleuning. De licht naar achteren geplaatste golvende armleggers en de brede zitting van de stoel weerspiegelen de mode van de tijd, waarin vrouwen wijde mouwen en rokken droegen. Een vergelijkbare stoel is te vinden in de collectie van Museum Kunst & Geschiedenis in Brussel.

Twee textielfragmenten in de collectie van het museum bekleedden de stoel bij aankomst in het museum. De fragmenten, versierd met boomtakken, maakten oorspronkelijk deel uit van een wandtapijt." ,
 "Fauteuil à la reine met kruisverbinding tussen de poten" , "Dit Franse type armstoel wordt 'fauteuil à la reine' genoemd door de rechte rugleuning. Deze stoelen werden langs de muren van de vertrekken geplaatst als decoratie, tegenover de armstoelen 'en cabriolet' met gekromde rug, die dienden voor dagelijks gebruik. Deze stoel werd versierd met snijwerk van bladeren en schelpen en steunt op S-vormige poten, zogenaamde cabriolepoten, die met een kruis verbonden zijn. De vernieuwde bekleding werd vastgemaakt met stoffeernagels die een decoratief patroon vormen rondom de zitting en de rugleuning. De licht naar achteren geplaatste golvende armleggers en de brede zitting van de stoel weerspiegelen de mode van de tijd, waarin vrouwen wijde mouwen en rokken droegen. Een vergelijkbare stoel is te vinden in de collectie van Museum Kunst & Geschiedenis in Brussel.

Twee textielfragmenten in de collectie van het museum bekleedden de stoel bij aankomst in het museum. De fragmenten, versierd met boomtakken, maakten oorspronkelijk deel uit van een wandtapijt." ,
 "Lage driedeurskast met snijwerk" , "Deze buffetkast met drie lades boven drie deuren steunt vooraan op vier bolpoten en wordt afgewerkt met een overkragende lijst bovenaan. De kast wordt op de (overhoeks geplaatste) stijlen, de kastdeuren en de voorborden van de lades versierd met snijwerk met bladwerk en rocailles. Het blank gelaten hout is kenmerkend voor de zogenaamde 'Luikse régence' of 'Luiks-Akense meubelstijl'. Een vergelijkbaar kastmeubel is te vinden in de collectie van het Ansembourg Museum in Luik." ,
 "Kabinet met marqueterie" , "Dit kabinet steunt op een open onderstel met zes poten met vaasvormige geledingen. De bovenkast is onderverdeeld in drie traveeën met verschillende lades en twee centrale deurtjes, waarachter zich opnieuw lades bevinden. De bovenkast is versierd met een marqueterie die de indeling benadrukt, bijvoorbeeld met een robbellijst rondom de laden en deuren en een inleg van fijne ivoren bandjes. Aan de bovenkant van het onderstel bevindt zich een blad dat kan uitgeschoven worden om vermoedelijk als schrijftafel te dienen. Kunstkabinetten bewaarden kunst en allerlei curiosa en kostbaarheden, waardoor het geheel als het ware een klein museum werd. Het meubel is een 19de-eeuwse uitvoering naar meubels uit de tweede helft van de 17de eeuw. Vergelijkbare kabinetten zijn te vinden in de collecties van Museum Vleeshuis in Antwerpen, Museum Kunst & Geschiedenis in Brussel en Grand Curtius in Luik." ,
 "Spaanse mansstoel met geslingerde poten" , "Deze stoel heeft een hoge zitting en een lage rugleuning, wat kenmerkend is voor stoelen uit de barok. De zitting, de rugleuning en de achterstijlen zijn bekleed met leder dat werd vastgemaakt met metalen nagels. Een Spaanse stoel dankt zijn naam aan de lederen bekleding die oorspronkelijk uit het Spaanse Cordoba kwam. Omdat de Nederlanden onder Spaans bewind stonden, kwamen de stoelen er vaak voor. Het Spaans leder of goudleer werd hier bedrukt met een versiering van schelpen en bladwerk en werd belegd met bladgoud. De onderbroken tekening op het leder doet vermoeden dat deze bekleding van een ander meubel afkomstig is of eerder met een andere functie (bijvoorbeeld als wandbekleding) werd gebruikt. De hoge geslingerde poten samen met het bedrukte leder en de stoffeernagels zorgen voor de statige uitstraling van deze stoel." ,
 "Hangoortafel met verbonden gedraaide poten" , "Deze tafel heeft twee halfronde zijbladen die kunnen opklappen, om zo het oppervlak van het vaste middendeel te vergroten. De hangoortafel dankt zijn naam aan deze afhangende bladen. Typische voor deze tafels die in de Nederlanden en in Engeland werden geproduceerd, zijn de in de lengte doorgezaagde poten waarop de zijbladen rusten." ,
 "Bijzettafel met opklapbaar schrijfblad" , "Deze compacte bijzettafel in classicistische of Louis XVI-stijl heeft een opklapbaar schrijfblad en een kast die vanuit de bak tevoorschijn kan komen. De kast is onderverdeeld in kleinere opbergruimtes. " ,
 "Bijzettafel met opklapbaar schrijfblad" , "Deze compacte bijzettafel in classicistische of Louis XVI-stijl heeft een opklapbaar schrijfblad en een kast die vanuit de bak tevoorschijn kan komen. De kast is onderverdeeld in kleinere opbergruimtes. " ,
 "Fauteuil à la reine met rieten zitting en rugleuning" , "Dit Franse type armstoel wordt 'fauteuil à la reine' genoemd door de rechte rugleuning. Deze stoelen werden langs de muren van de vertrekken geplaatst als decoratie, tegenover de armstoelen 'en cabriolet' met gekromde rug, die dienden voor dagelijks gebruik. Deze stoel werd versierd met snijwerk van bladeren en schelpen en steunt op S-vormige poten, zogenaamde cabriolepoten. De stoel heeft een rieten zitting en rugleuning, maar de armleggers werden bekleed met leer, omzoomd door decoratief geplaatste nagels. In de Régence werd zitmeubilair met gevlochten zitting en rugleuning voornamelijk in de minder formele vertrekken, zoals tuinkamers en toiletkamers, opgesteld. De licht naar achteren geplaatste armleggers en de brede zitting van de stoel weerspiegelen de mode van de tijd, waarin vrouwen wijde mouwen en rokken droegen. Vergelijkbare stoelen zijn te vinden in de collectie van het Rijksmuseum in Amsterdam." ,
 "Getorste smalle zuil" , "Massieve getorste zuil die vermoedelijk deel uitmaakte van een ajourafsluiting. De zuil is aan drie zijden versierd. Opmerkelijk zijn de gestempelde rozetten in de schubben." ,
 "Beddenbankje met 'De wijze en de dwaze maagden'" , "Dit beddenbankje, een opstapje om in de bedstede te raken, is eenvoudig geconstrueerd, maar rijk versierd. De voorstelling van de parabel uit het Nieuwe Testament 'De wijze en de dwaze maagden' siert de voorzijde van het bankje. De achterkant werd onversierd gelaten. Niet enkel de voorstelling van de parabel, maar ook de hoge balusterpoten zijn kenmerkend voor de bedbankjes die in het Friese Ameland werden vervaardigd. Verder is het meubel versierd met gesneden rozetten en een getande boogrand aan de onderkant. " ,
 "Peperstrooier 52 B Seagull" , "Peperstrooier modelnummer 52 B behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Koffiekop van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Koffiekop van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Bord van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Bord van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Vierkante wandtegel met stippen in de hoeken" , "Vierkante geglazuurde witbakkende aardewerken wandtegel met witgele stippen in de hoeken" ,
 "Anna Sparkling" , "De champagnedop 'Anna Sparkling' maakt deel uit van de reeks ‘Anna G.’ van Alessandro Mendini, ontwerper en adviseur van Alessi. [Vanaf de jaren 1970 gaven zij vorm aan het fenomeen van de designfabriek, waar design raakt aan kunst en poëzie. Vanuit die visie ontwierp Mendini verschillende objectfamilies, waaronder de succesvolle reeks ‘Anna G’. Het keukengerei met lachende vrouwenhoofdjes was een hommage aan Anna Gili, een bevriende ontwerper en medewerker van Mendini. Tot de reeks behoren onder andere ook de kurkentrekker 'Anna G.', de keukenwekker ‘Anna Time’ en de rasp 'Anna Cheese'. Mendini ontwierp speelse gebruiksvoorwerpen met een menselijk aspect, die plezier brachten in het alledaagse gebruik." ,
 "Anna Sparkling" , "De champagnedop 'Anna Sparkling' maakt deel uit van de reeks ‘Anna G.’ van Alessandro Mendini, ontwerper en adviseur van Alessi. [Vanaf de jaren 1970 gaven zij vorm aan het fenomeen van de designfabriek, waar design raakt aan kunst en poëzie. Vanuit die visie ontwierp Mendini verschillende objectfamilies, waaronder de succesvolle reeks ‘Anna G’. Het keukengerei met lachende vrouwenhoofdjes was een hommage aan Anna Gili, een bevriende ontwerper en medewerker van Mendini. Tot de reeks behoren onder andere ook de kurkentrekker 'Anna G.', de keukenwekker ‘Anna Time’ en de rasp 'Anna Cheese'. Mendini ontwierp speelse gebruiksvoorwerpen met een menselijk aspect, die plezier brachten in het alledaagse gebruik." ,
 "'Anna Stop 2' en 'Anna Stop 1'" , "De ‘Anna Stop 1’ en ‘Anna Stop 2’ maken deel uit van de reeks ‘Anna G.’ van Alessandro Mendini, ontwerper en adviseur van Alessi. Vanaf de jaren 1970 gaven zij vorm aan het fenomeen van de designfabriek, waar design raakt aan kunst en poëzie. Vanuit die visie ontwierp Mendini verschillende objectfamilies, waaronder de succesvolle reeks ‘Anna G’. Het keukengerei met lachende vrouwenhoofdjes was een hommage aan Anna Gili, een bevriende ontwerper en medewerker van Mendini. Tot de reeks behoren onder andere ook de kurkentrekker 'Anna G.', de rasp ‘Anna Cheese’ en de keukenwekker ‘Anna Time’. Mendini ontwierp speelse gebruiksvoorwerpen met een menselijk aspect, die plezier brachten in het alledaagse gebruik." ,
 "'Anna Stop 2' en 'Anna Stop 1'" , "De ‘Anna Stop 1’ en ‘Anna Stop 2’ maken deel uit van de reeks ‘Anna G.’ van Alessandro Mendini, ontwerper en adviseur van Alessi. Vanaf de jaren 1970 gaven zij vorm aan het fenomeen van de designfabriek, waar design raakt aan kunst en poëzie. Vanuit die visie ontwierp Mendini verschillende objectfamilies, waaronder de succesvolle reeks ‘Anna G’. Het keukengerei met lachende vrouwenhoofdjes was een hommage aan Anna Gili, een bevriende ontwerper en medewerker van Mendini. Tot de reeks behoren onder andere ook de kurkentrekker 'Anna G.', de rasp ‘Anna Cheese’ en de keukenwekker ‘Anna Time’. Mendini ontwierp speelse gebruiksvoorwerpen met een menselijk aspect, die plezier brachten in het alledaagse gebruik." ,
 "Theeservies" , "Eénpersoons theeservies bestaande uit waterketel, theepot en melkkan in verzilverd metaal, ontworpen door Christopher Dresser en uitgevoerd door Hukin & Heath. Op de buik staat een wapenschildje. Het hengsel van de waterketel is omwonden met riet.
Een uitgebreidere versie van dit servies in zilver figureerde op de tentoonstelling 'Henry van de Velde. Passie. Functie. Schoonheid', Koninklijke Musea voor Kunst en Geschiedenis, Brussel, 13/09/2013 - 12/01/2013." ,
 "Nova Miniwash" , "De 'Nova Miniwash' is een compacte wasmachine van Nova. Het werd gebruikt voor kleine wasbeurten, waarvoor het niet de moete was om een heel wasprogramma te draaien. In een korte tijdspanne kon men zo een beperkt aantal kledingstuks wassen. De miniwash bestaat volledig uit kunststof en kon ook in de badkuip of wasbak geplaatst worden en nam daardoor weinig plaats in in huis. Vaak werd het gebruikt als tweede toestel. Dit toestel werd aangekocht bij Calor en onder het merk Nova verkocht. Het toestel bleek een populaire wasmachine om kleine hoeveelheden was in een korte tijdsperiode te wassen. Hierop ontwikkelde Nova zijn latere modellen miniwash met trommel, die ze ook zelf produceerden en niet meer aankochten." ,
 "Nova Miniwash super 2000" , "Witte wasmachine Miniwash van Belgische producent Nova, met donkerbruin deksel. Bij de wasmachine hoort een kunststoffen slang voor de afvoer van het water. De metalen kapstok hoort oorspronkelijk niet bij de wasmachine." ,
 "Boreale nr. 16" , "Het patroon, ontworpen door Octave Landuyt, maakt deel uit van de reeks 'Hartprints' van Herman Hart & Co. Deze Nederlandse firma, gespecialiseerd in gordijnstoffen, gaf aan diverse kunstenaars, zoals Landuyt en leden van de Cobra-beweging, de opdracht om dessins te ontwerpen. Het patroon van deze lap gordijnstof wordt gevormd door een afwisseling van twee  verticale banen. De ene baan vertoont een blokkenpatroon. Op de andere baan wisselen een klein en en groter gestileerd bloemachtig motief elkaar af tegen een achtergrond van rechthoekige vlakken. De kleurencombinatie bestaat uit zwart, grijs, geel en verschillende tinten bruin. Patroon nr.: 36/0744/6." ,
 "Thermoskan uit de reeks 'EM77'" , "In 1975 gaf Stelton aan Erik Magnussen de opdracht om een thermoskan te ontwerpen. De producent, bekend om de Cylinda Line van Arne Jacobsen, wilde daarmee zijn cilindrische, stalen tafellijn uitbreiden. De thermoskan werd aanvankelijk in staal gemaakt, maar Magnussen hield in zijn ontwerp al rekening met een latere dikkere behuizing in kunststof door de diameter van het deksel lichtjes te vergroten. Kunststof maakte het product betaalbaarder en leverde bovendien een zachter oppervlak op. Het deksel met kantelsluiting is geïnspireerd op een instrument met cardanische ophanging, dat Magnussen tijdens een zeiltocht bestudeerde. Het succesvolle ontwerp won de Deense Industrial Design Prize in 1977." ,
 "Seagull 102" , "Deze koffiekop behoort tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Molar Settee" , "Wendell Castle, een belangrijke figuur binnen de Art Furniture beweging, werkte vooral met hout. Na enkele experimenten met gelakt hout ging hij op het einde van de jaren 1960 aan de slag met plastic. Terwijl de nadruk bij hout vooral lag op het materiaal zelf, primeerde bij plastic de vrije vorm. In 1969 ontwierp Castle Molar, een reeks meubelen met afgeronde vormen in glasvezelversterkte polyester. Naast deze tweepersoonszetel omvat Molar onder meer een stoel, een kinderstoel, een loungezetel, een eettafel en een salontafel. Na 1973 koos Castle opnieuw resoluut voor hout." ,
